b8-b8a,(b8a-b7)/(b8a+b7),B5/B6,B4/b8a,(b8a-b4)/(b8a+b4),lg5,b8a/b9,B5/b9,B8/b8a,B3/B5,b8-b9,b3-b5,b8-b11,B3/B6,lg8a,(b8-b7)/(b8+b7),b8a-b9,(b8-b8a)/(b8+b8a),B7/b8a,B3/b8a,B5/B7,B3/B11,(b8-b5)/(b8+b5),b4-b8,b4-b6,(b8a-b5)/(b8a+b5),0.1494,0.0734,(b8-b4)/(b8+b4),B4/B7,B6/B8,b2-b5,B2/B12,b9/B11,b3-b4,B7/B12,B5/b8a,1/b11,(b8a-b11)/(b8a+b11),lg8,b6-b9,(b8-b9)/(b8+b9),B6/b8a,B2/b8a,B2/B7,b8-b12,(b8-b2)/(b8+b2),B6/B12,(b8a-b6)/(b8a+b6),(b8-b11)/(b8+b11),b8a-b12,b5-b8a,b2-b4,1/b3,lg4,B8/B12,b11-b12,B5/B12,b6-b8a,(b8-b6)/(b8+b6),b6-b7,B2/B6,B3/B8,b6-b8,b7-b11,B3/B12,0.0498,b9/B12,1/b4,B3,1/b9,b7-b9,B3/B4,B2/B8,b8a-b11,B3/B7,b3-b7,B6/B11,1/b12,b8a/B12,b5-b8,0.0755,0.1532,B7,B7/B8,B4/B8,B7/b9,B2/B3,B3/b9,B11/B12,B8/b9,B6/B7,B4/B6,lg11,b8a/B11,B2/b9,B12,(b8a-b3)/(b8a+b3),b5-b7,B11,B4/B11,lg2,lg3,b4-b5,B5/B11,(b8-b3)/(b8+b3),b3-b6,B5,B5/B8,(b8a-b2)/(b8a+b2),B6/b9,B8/B11,lg12,(b8-b12)/(b8+b12),B4/B12,B2/B11,lg9,B6,0.1554,B8,B2,0.1283,b9,b8a,b7-b8,b7-b8a,b2-b3,b4-b7,b9-b11,0.0911,1/b5,b9-b12,b5-b6,b2-b6,1/b8,1/b8a,B4,0.1366,0.1066,1/b7,lg7,(b8a-b9)/(b8a+b9),B2/B5,B4/b9,B4/B5,(b8a-b12)/(b8a+b12),1/b2,lg6,1/b6,B7/B11,B2/B4,0.1248,som,class,som
-0.022,0.081675638,0.472160356,0.991778451,0.004127743,-0.933180412,1.007410636,0.369659983,0.904803116,1.83490566,-0.0203,0.0708,-0.1299,0.86636971,-1.571832622,0.031828275,0.0017,-0.049977283,0.848983124,0.673301601,0.432212029,0.45899705,0.42293297,0.0201,0.0496,0.463121241,0.510883483,0.556156969,-0.045859001,1.168195719,0.858919177,0.0388,0.382662539,0.676696165,-0.0736,0.607430341,0.366940718,2.949852507,-0.189265041,-1.471354276,-0.0498,-0.046294185,0.777152748,0.534833405,0.629969419,-0.1139,0.256988278,0.556037152,0.125395666,-0.237000547,-0.0919,-0.1463,-0.1056,6.426735219,-1.563024134,0.647368421,0.016,0.2625387,-0.0515,0.075894006,-0.0166,0.688195991,0.744141559,-0.0295,-0.1428,0.481733746,0.321987121,0.710216718,4.363001745,0.1556,4.359197908,-0.0332,0.678883072,0.591104735,-0.1079,0.793068298,-0.0406,0.52979351,3.095975232,0.715479876,-0.1243,0.517761033,0.472121212,0.1962,0.93830703,1.096126255,0.855274629,0.794344473,0.678291194,1.049535604,0.911508282,0.915392457,1.276169265,-2.12856398,0.681710914,0.538796861,0.323,0.19524179,-0.1114,0.339,0.676106195,-1.10134399,-1.237638456,0.1444,0.250147493,0.146695914,-0.024,0.0848,0.405547585,0.303073019,0.782911944,0.616814159,-2.037500284,-0.214057508,0.709597523,0.36460177,-1.563950108,0.1796,0.450669915,0.2091,0.1236,0.601312785,0.2294,0.2311,-0.0129,-0.0349,-0.032,0.033,-0.1096,0.619887731,11.79245283,-0.0936,-0.0948,-0.056,4.782400765,4.327131112,0.2292,0.476346912,0.501029513,5.096839959,-1.413825237,0.00369164,1.45754717,0.99912816,2.702830189,-0.165854539,8.090614887,-1.341033246,5.567928731,0.578761062,0.539267016,0.487704918,25.46,3,25
-0.0194,0.079212674,0.500542299,0.992882562,0.003571429,-0.966371902,0.97994769,0.402353967,0.913701068,1.822318527,-0.024,0.0759,-0.1405,0.912147505,-1.542724935,0.034239678,-0.0046,-0.045095305,0.853202847,0.748220641,0.481230448,0.486267707,0.379912664,0.0178,0.0388,0.417849259,0.472471191,0.641407307,-0.041530565,1.1637122,0.897760467,0.0359,0.387077295,0.663197456,-0.055,0.57910628,0.410587189,2.891008962,-0.212195549,-1.454757985,-0.045,-0.055197792,0.820284698,0.570284698,0.668404588,-0.1258,0.231414868,0.556763285,0.098729228,-0.254852168,-0.1064,-0.1325,-0.095,5.94530321,-1.535377061,0.620169082,0.0147,0.278683575,-0.0404,0.053873781,-0.0074,0.695227766,0.818889971,-0.021,-0.1541,0.507850242,0.390984361,0.69263285,4.480286738,0.1682,4.359197908,-0.0376,0.753584229,0.624148004,-0.1211,0.876955162,-0.0236,0.533102053,3.019323671,0.678743961,-0.1131,0.567276642,0.433939394,0.1918,0.933787731,1.086660175,0.836094159,0.762187872,0.733217088,1.044384058,0.89537925,0.961418144,1.210412148,-2.168964796,0.649898815,0.558849172,0.3312,0.144020356,-0.0995,0.3459,0.6452732,-1.12093552,-1.291699268,0.1309,0.266840127,0.099571734,-0.0162,0.0923,0.449367089,0.273654391,0.803836094,0.593813241,-2.083725456,-0.234439061,0.673913043,0.370627349,-1.563950108,0.1844,0.450669915,0.2054,0.1282,0.621004566,0.2294,0.2248,-0.0136,-0.033,-0.04,0.0314,-0.1165,0.641807003,10.83423619,-0.1018,-0.0921,-0.0562,4.868549172,4.448398577,0.2232,0.452036794,0.533973919,5.213764338,-1.394405706,-0.010127697,1.388949079,0.972972973,2.418201517,-0.191366906,7.800312012,-1.361954196,5.422993492,0.554495519,0.57437276,0.457650273,23.77,3,24
-0.0199,0.075675676,0.475980121,1.003197807,-0.001596351,-0.939414585,0.98161435,0.386547085,0.909090909,1.874709977,-0.024,0.0754,-0.1432,0.892324682,-1.515715916,0.028158099,-0.0041,-0.047619048,0.859296482,0.738236638,0.458266879,0.472238457,0.395511921,0.0206,0.0385,0.434939364,0.449423816,0.596752368,-0.049211658,1.167464115,0.910050251,0.038,0.379584352,0.651665693,-0.058,0.574877751,0.393787117,2.92226768,-0.219746926,-1.426234597,-0.0419,-0.056872038,0.82731841,0.567382366,0.660287081,-0.1282,0.231435644,0.553484108,0.0945,-0.264597191,-0.1083,-0.1327,-0.0954,6.188118812,-1.518908133,0.608190709,0.015,0.263447433,-0.0378,0.04709287,-0.007,0.685808945,0.812060302,-0.0179,-0.1541,0.493887531,0.334866605,0.681540342,4.553734062,0.1616,4.484304933,-0.0349,0.735883424,0.624120603,-0.1233,0.859117491,-0.0265,0.529222677,3.056234719,0.66900978,-0.1128,0.524219591,0.398181818,0.1881,0.945226131,1.103517588,0.843497758,0.768564356,0.724663677,1.045843521,0.892376682,0.962785752,1.212589729,-2.147212942,0.639684395,0.556950673,0.3272,0.150591327,-0.1019,0.3422,0.641729982,-1.103900916,-1.263330276,0.1334,0.251899474,0.103716029,-0.0195,0.0862,0.433165829,0.276012824,0.812107623,0.581531268,-2.061062246,-0.243633599,0.671149144,0.362945646,-1.534459816,0.1811,0.411693057,0.199,0.1242,0.610445205,0.223,0.2189,-0.0109,-0.0308,-0.0374,0.0315,-0.1192,0.631114675,11.60092807,-0.1042,-0.0949,-0.0569,5.025125628,4.568296026,0.2196,0.409986859,0.51132464,5.316321106,-1.37814851,-0.009278117,1.440835267,0.984753363,2.547563805,-0.198315327,8.051529791,-1.347560791,5.521811154,0.549678551,0.56557377,0.432377049,31.63,2,32
-0.02,0.090147783,0.473713963,0.99141437,0.004311323,-0.928715528,0.987946429,0.374107143,0.909624944,1.880668258,-0.0227,0.0738,-0.1199,0.890898813,-1.526674237,0.043005181,-0.0027,-0.047326077,0.834613647,0.712155445,0.453708717,0.490660025,0.412136093,0.0181,0.0425,0.450671911,0.448143406,0.569688769,-0.043023532,1.187872225,0.878787879,0.0382,0.40707374,0.697384807,-0.0618,0.61628295,0.378671487,3.113325031,-0.184147465,-1.43645918,-0.0471,-0.053374089,0.799367375,0.551287845,0.66053059,-0.0984,0.245283019,0.590256924,0.111501758,-0.229473684,-0.0784,-0.1375,-0.0974,6.345177665,-1.517995741,0.671671672,0.0215,0.279612946,-0.0444,0.064516129,-0.0078,0.689655172,0.782911078,-0.0244,-0.1365,0.525859193,0.312787489,0.747414081,4.557885141,0.1576,4.464285714,-0.0393,0.718322698,0.606060606,-0.0999,0.853275582,-0.0271,0.550747198,3.336670003,0.738405072,-0.1175,0.500538213,0.412727273,0.1847,0.917536016,1.089915549,0.824553571,0.774111675,0.703571429,1.071738405,0.898660714,0.957769356,1.240248728,-2.027474455,0.688978829,0.544642857,0.2997,0.168118237,-0.1009,0.3212,0.683063512,-1.094522804,-1.246193212,0.1356,0.260896638,0.121760936,-0.0193,0.0838,0.416294088,0.289251384,0.789732143,0.626712329,-1.910901332,-0.196407186,0.732065399,0.379825654,-1.539048788,0.1769,0.417783191,0.2013,0.122,0.550513699,0.224,0.2213,-0.0166,-0.0366,-0.0356,0.0347,-0.0972,0.557604918,11.93317422,-0.0757,-0.0931,-0.0549,4.967709886,4.518752824,0.2194,0.425098555,0.482498284,5.414185165,-1.363264989,-0.006063328,1.455847255,0.979464286,2.618138425,-0.150479846,8.196721311,-1.329306126,5.652911249,0.575031133,0.556061987,0.409153005,33.13,2,33
-0.0216,0.094987411,0.466826061,0.972408027,0.013988978,-0.903057691,1.035497835,0.338095238,0.909698997,1.756722151,-0.0134,0.0591,-0.0723,0.820083682,-1.609686903,0.047917168,0.0082,-0.047285464,0.826505017,0.573578595,0.395042994,0.473266644,0.471761921,0.015,0.0653,0.507721399,0.532650448,0.431664411,-0.033318525,1.176530096,0.768841912,0.0361,0.441096949,0.796826492,-0.0954,0.763615295,0.326505017,3.449465333,-0.095823096,-1.509796065,-0.0637,-0.029870709,0.699414716,0.477424749,0.577642893,-0.0413,0.311633514,0.646195442,0.176875769,-0.142463054,-0.0197,-0.1611,-0.1184,7.288629738,-1.578805385,0.840478949,0.031,0.301660873,-0.0719,0.130683294,-0.0304,0.682606097,0.630514706,-0.0503,-0.0922,0.529934338,0.260349586,0.892236385,4.299226139,0.1372,4.329004329,-0.0333,0.589853826,0.524816176,-0.0507,0.693980779,-0.0605,0.57709555,3.862495172,0.923908845,-0.1395,0.416576964,0.521212121,0.1977,0.908547794,1.068933824,0.855844156,0.832361516,0.593939394,1.11973735,0.941991342,0.846231664,1.390316796,-1.859594014,0.825112108,0.494372294,0.2589,0.27098831,-0.1196,0.2899,0.802345636,-1.06119498,-1.159224211,0.1545,0.269403242,0.226606539,-0.0301,0.0781,0.358915441,0.353706848,0.724242424,0.750603656,-1.703960833,-0.086673662,0.898416377,0.393928941,-1.571368361,0.1673,0.460414129,0.2176,0.1142,0.461187215,0.231,0.2392,-0.0199,-0.0415,-0.023,0.0349,-0.0589,0.44854317,12.80409731,-0.0279,-0.0892,-0.0531,4.595588235,4.180602007,0.2326,0.532194481,0.416609472,5.058168943,-1.420468002,0.017439387,1.462227913,1.006926407,2.978233035,-0.039550291,8.756567426,-1.287823275,5.977286312,0.681959296,0.490971625,0.49795082,31.82,2,32
-0.0213,0.086670046,0.488730724,0.962686567,0.019011407,-0.922447285,0.984841525,0.378502526,0.900652985,1.851941748,-0.0246,0.0702,-0.1244,0.90510083,-1.495270715,0.034556657,-0.0033,-0.052269939,0.840485075,0.711753731,0.4572697,0.480629921,0.401814882,0.0133,0.0378,0.444743935,0.364916773,0.535859269,-0.033291615,1.145394007,0.873122734,0.0366,0.400269088,0.685669291,-0.0538,0.606121763,0.384328358,3.149606299,-0.193833427,-1.400133269,-0.0491,-0.059883155,0.786380597,0.555037313,0.660377358,-0.1042,0.237423903,0.567103935,0.119582245,-0.243634939,-0.0829,-0.132,-0.0874,6.553079948,-1.459235582,0.649512277,0.0202,0.277161117,-0.0458,0.067735693,-0.0116,0.705812574,0.790264112,-0.0245,-0.1373,0.513286243,0.299908004,0.732256979,4.84496124,0.1526,4.593477262,-0.0375,0.739341085,0.616261005,-0.1031,0.846836848,-0.0276,0.531023622,3.363605785,0.72115708,-0.1107,0.468245425,0.370909091,0.1802,0.933195236,1.06887623,0.827744603,0.779816514,0.70096463,1.067944837,0.887000459,0.935627081,1.224199288,-2.006999328,0.675275591,0.546623794,0.2973,0.168392371,-0.0978,0.3175,0.65007874,-1.081720713,-1.224821548,0.124,0.259527559,0.117153601,-0.016,0.0824,0.426721906,0.286142771,0.774460266,0.608188976,-1.898235263,-0.212479608,0.694248234,0.37480315,-1.510251046,0.1686,0.379415347,0.1931,0.119,0.539954338,0.2177,0.2144,-0.0129,-0.0342,-0.0336,0.0262,-0.0998,0.551189522,12.13592233,-0.0796,-0.0862,-0.0496,5.178663905,4.664179104,0.2064,0.371222076,0.425531915,5.549389567,-1.343643173,-0.007637121,1.444174757,0.948093707,2.504854369,-0.16200899,8.403361345,-1.29342274,5.931198102,0.567559055,0.576550388,0.378415301,33.5,2,34
-0.0229,0.085132787,0.476923077,0.982616651,0.008767882,-0.928268478,0.981589582,0.37584194,0.895242452,1.870967742,-0.027,0.0729,-0.1389,0.892307692,-1.514348813,0.03,-0.0041,-0.055273956,0.843092406,0.716376944,0.454150841,0.468021518,0.400858984,0.0191,0.0393,0.446245452,0.418693982,0.562922869,-0.046528624,1.165491047,0.896780787,0.0349,0.380982975,0.665570831,-0.0582,0.592033408,0.382891125,2.988643156,-0.209689082,-1.411613565,-0.0472,-0.064531549,0.802836231,0.542543458,0.643516007,-0.1156,0.245307031,0.563764857,0.109363106,-0.261927211,-0.0927,-0.1349,-0.0962,6.385696041,-1.497082808,0.628654031,0.0233,0.26887247,-0.0431,0.054418103,-0.0088,0.675783476,0.800204394,-0.0202,-0.1503,0.503051719,0.311867525,0.715387086,4.655493482,0.1566,4.490345757,-0.0384,0.729050279,0.606029637,-0.116,0.849701574,-0.0277,0.524506874,3.212335368,0.702216511,-0.112,0.46393972,0.396363636,0.1843,0.941747573,1.097598365,0.827570723,0.75734355,0.703188145,1.074847414,0.878760665,0.952251763,1.223931624,-2.103164141,0.653317394,0.532555007,0.3113,0.165245203,-0.1006,0.3346,0.64196055,-1.080012381,-1.241914759,0.1311,0.250149432,0.110984956,-0.0189,0.0837,0.427695452,0.296559905,0.78805568,0.584877466,-1.973083669,-0.22800789,0.690009637,0.354453078,-1.533084462,0.1755,0.409866017,0.1957,0.1186,0.588755708,0.2227,0.2186,-0.0114,-0.0343,-0.038,0.0305,-0.1119,0.58861267,11.9474313,-0.0886,-0.0918,-0.0569,5.109862034,4.574565416,0.2148,0.388304862,0.472889499,5.425935974,-1.361517351,-0.009290732,1.416965352,0.964526269,2.566308244,-0.174938668,8.431703204,-1.323236371,5.698005698,0.550806934,0.552141527,0.406420765,33.13,2,33
-0.0243,0.082852648,0.496969697,0.961743341,0.019501358,-0.920652507,1.003401361,0.398445092,0.882324455,1.76097561,-0.0236,0.0624,-0.1348,0.875151515,-1.45968366,0.020442453,0.0007,-0.062516079,0.846973366,0.699273608,0.468839337,0.455520505,0.379258138,0.0164,0.0336,0.431542461,0.314980794,0.48037889,-0.043067227,1.135506003,0.905598244,0.0358,0.388522427,0.649211356,-0.0542,0.576846966,0.397094431,3.154574132,-0.211079274,-1.352353505,-0.0408,-0.060824742,0.799031477,0.570460048,0.67352773,-0.121,0.214666667,0.544195251,0.111709287,-0.270032051,-0.0967,-0.1245,-0.0808,6.925207756,-1.424459308,0.600923483,0.0138,0.270448549,-0.0415,0.049539171,-0.0099,0.713939394,0.792535675,-0.0172,-0.1421,0.476253298,0.296228151,0.678759894,5.035246727,0.1444,4.859086492,-0.0309,0.727089627,0.646542261,-0.1105,0.825614637,-0.0305,0.520504732,3.298153034,0.681068602,-0.1002,0.45532831,0.323030303,0.1749,0.959934138,1.090010977,0.849854227,0.815789474,0.701652089,1.045514512,0.885325559,0.943396226,1.203636364,-2.004246044,0.651419558,0.572400389,0.3032,0.176973497,-0.0929,0.317,0.626498423,-1.076594638,-1.189863118,0.1166,0.258675079,0.115737906,-0.0206,0.082,0.450054885,0.27351218,0.801749271,0.574763407,-1.929493219,-0.249278945,0.655013193,0.371608833,-1.456548331,0.165,0.306942753,0.1822,0.1178,0.538527397,0.2058,0.2065,-0.0073,-0.0316,-0.0266,0.0237,-0.1112,0.566960706,12.19512195,-0.0974,-0.083,-0.0472,5.488474204,4.842615012,0.1986,0.299605782,0.40082361,5.717552887,-1.320637272,0.001697793,1.436585366,0.965014577,2.42195122,-0.189719443,8.488964346,-1.27792905,6.060606061,0.551735016,0.593152064,0.342213115,31.63,2,32
-0.0196,0.084410646,0.485780615,0.985507246,0.00729927,-0.928268478,0.986168741,0.385892116,0.908368396,1.844683393,-0.0226,0.0707,-0.1378,0.896111434,-1.493007019,0.036543078,-0.003,-0.048015679,0.844319776,0.721832632,0.46345515,0.464920205,0.397841727,0.0165,0.0385,0.4375,0.393085787,0.548037889,-0.040730684,1.167220377,0.886773031,0.0369,0.383954155,0.653116531,-0.0564,0.574976122,0.391304348,3.011141223,-0.216483516,-1.40542765,-0.0446,-0.054961089,0.805516597,0.563814867,0.667774086,-0.1198,0.234042553,0.548551417,0.107716209,-0.261778116,-0.1002,-0.1302,-0.0902,6.476683938,-1.479006843,0.618592805,0.018,0.266475645,-0.0416,0.060010911,-0.0083,0.699941962,0.794647452,-0.022,-0.1515,0.491563196,0.311867525,0.690544413,4.743833017,0.1544,4.610419548,-0.0363,0.732447818,0.620689655,-0.1182,0.854928018,-0.0262,0.518819633,3.183699459,0.680993314,-0.1106,0.485468245,0.367878788,0.1806,0.929490479,1.084920226,0.83264177,0.781088083,0.711848778,1.05730659,0.895804518,0.954042082,1.223447475,-2.088855203,0.644083107,0.556016598,0.3141,0.161553082,-0.0969,0.3321,0.63474857,-1.088550666,-1.232509604,0.1271,0.25203252,0.114425007,-0.0179,0.0837,0.430777149,0.278923767,0.794375288,0.58506474,-1.988340121,-0.235641227,0.671123846,0.363143631,-1.506613019,0.1723,0.37454324,0.1943,0.1206,0.581621005,0.2169,0.2139,-0.0137,-0.0333,-0.0338,0.0302,-0.1152,0.5960973,11.9474313,-0.0972,-0.0886,-0.0517,5.146680391,4.675081814,0.2108,0.379106439,0.450926561,5.53709856,-1.34538393,-0.006963788,1.440860215,0.971876441,2.518518519,-0.189772727,8.291873964,-1.309389449,5.803830528,0.543812105,0.572106262,0.381147541,31.26,2,31
-0.0237,0.079446438,0.483401281,0.962013295,0.019361084,-0.925136213,0.999051233,0.39373814,0.887464387,1.838554217,-0.0239,0.0696,-0.1347,0.888759464,-1.478105635,0.019918145,-0.0002,-0.059622642,0.852801519,0.724596391,0.462138085,0.474502488,0.384957392,0.0157,0.0309,0.434604905,0.340588988,0.535859269,-0.040308087,1.128062361,0.918673087,0.0364,0.386032978,0.655472637,-0.05,0.58066602,0.394112061,3.109452736,-0.208568207,-1.37288958,-0.0391,-0.060095549,0.815289649,0.566951567,0.66481069,-0.1224,0.220372184,0.555124475,0.10175255,-0.264896755,-0.0987,-0.1276,-0.0832,6.553079948,-1.442251058,0.604267701,0.0123,0.268347882,-0.0389,0.042387061,-0.0079,0.695398952,0.816479401,-0.0152,-0.142,0.493372131,0.305427783,0.681538959,4.935834156,0.1526,4.743833017,-0.0312,0.753208292,0.638844302,-0.111,0.849665924,-0.027,0.533893035,3.233107016,0.680892338,-0.1039,0.47255113,0.347878788,0.1796,0.96094168,1.08400214,0.85199241,0.782437746,0.723908918,1.039767216,0.886622391,0.956013363,1.179965055,-2.029698714,0.654850746,0.566413662,0.3093,0.15969163,-0.0966,0.3216,0.629975124,-1.083428697,-1.224821548,0.1196,0.258084577,0.101030928,-0.0191,0.083,0.444087747,0.276363636,0.814516129,0.581156716,-1.962246072,-0.246674728,0.655027481,0.371268657,-1.479006843,0.1717,0.337393423,0.1869,0.1194,0.551655251,0.2108,0.2106,-0.0073,-0.031,-0.0332,0.023,-0.1108,0.583266506,12.04819277,-0.0985,-0.0887,-0.0523,5.350454789,4.748338082,0.2026,0.330486202,0.446808511,5.567928731,-1.341033246,-0.000474608,1.438554217,0.961100569,2.440963855,-0.189844201,8.37520938,-1.306797153,5.824111823,0.558457711,0.589338598,0.37431694,33.88,2,34
-0.0181,0.042512077,0.496602196,0.998146432,0.000927644,-0.97820903,1.000463607,0.440426518,0.916126043,1.682105263,-0.018,0.0648,-0.1186,0.835337167,-1.501617483,-0.001262945,1.00E-04,-0.043772672,0.918443003,0.740500463,0.479313824,0.505216567,0.350871199,0.0177,0.0241,0.388674389,0.422535211,0.584573748,-0.042846768,1.086781029,0.967627719,0.0304,0.442016214,0.681947518,-0.0556,0.698625308,0.440222428,3.161555485,-0.188874272,-1.420468002,-0.0244,-0.043541364,0.886468953,0.581093605,0.632694248,-0.086,0.223769731,0.674303842,0.060181774,-0.2307393,-0.0679,-0.1208,-0.09,6.257822278,-1.499802849,0.696862883,0.0326,0.334860768,-0.0245,0.016452442,-0.0069,0.655514898,0.808295397,-0.0064,-0.1181,0.563271061,0.415823367,0.760310187,4.642525534,0.1598,4.636068614,-0.0175,0.74187558,0.634294385,-0.1005,0.806256307,-0.0384,0.604805564,3.524850194,0.760662672,-0.1027,0.537136706,0.379393939,0.1982,1.002529084,1.08952959,0.918868799,0.784730914,0.740843764,1.114910116,0.916550765,0.96518668,1.125980136,-2.000396846,0.682263674,0.581363004,0.2837,0.149094782,-0.1032,0.3163,0.680999052,-1.109013273,-1.25561381,0.1204,0.300347771,0.106013986,-0.0315,0.095,0.48052605,0.264947245,0.886879926,0.625039519,-1.827683566,-0.178645617,0.759252732,0.396459058,-1.501163729,0.1913,0.367235079,0.1977,0.1254,0.53652968,0.2157,0.2158,0.0005,-0.0176,-0.0344,0.0172,-0.1006,0.514835605,10.52631579,-0.068,-0.0963,-0.0659,5.058168943,4.633920297,0.2154,0.401445466,0.581331503,5.045408678,-1.422684867,0.00023175,1.32,0.998609179,2.267368421,-0.135935936,7.974481659,-1.392204986,5.227391532,0.626620297,0.582172702,0.50136612,30.7,2,31
-0.0162,0.049233627,0.574735783,1.039397964,-0.019318428,-1.06119498,0.985602094,0.498254799,0.928286853,1.61821366,-0.0195,0.0706,-0.1109,0.930045294,-1.547786909,0.012065637,-0.0033,-0.037190083,0.906153165,0.818061089,0.557889595,0.576419214,0.294844088,0.0251,0.0361,0.328432814,0.546734955,0.753721245,-0.056467942,1.147044455,0.947544111,0.0366,0.513974097,0.714909545,-0.05,0.697682345,0.505533422,3.119151591,-0.173284538,-1.474053193,-0.0305,-0.044429255,0.87959274,0.667552014,0.736687836,-0.0837,0.163384189,0.677232447,0.064060292,-0.209126909,-0.0675,-0.1117,-0.084,5.411255411,-1.589062401,0.714723926,0.0272,0.389229721,-0.0272,0.026934378,-0.006,0.758933065,0.881258941,-0.011,-0.1159,0.629856851,0.592456302,0.781186094,4.258943782,0.1848,4.363001745,-0.0245,0.787052811,0.719122556,-0.0947,0.902784563,-0.0199,0.619775421,3.408316292,0.76993865,-0.0955,0.810548977,0.440606061,0.2047,0.976156414,1.119694802,0.893106457,0.816017316,0.806282723,1.092706203,0.914921466,0.970688813,1.181680926,-2.024142015,0.704616344,0.657940663,0.2934,0.100073046,-0.0905,0.3206,0.732376794,-1.21713928,-1.363702008,0.1206,0.356207112,0.063117871,-0.0139,0.1142,0.544587506,0.199362888,0.866928447,0.654086089,-1.877793604,-0.166368515,0.800272665,0.47036806,-1.563024134,0.1987,0.449451888,0.2097,0.1508,0.54880137,0.2292,0.2259,-0.005,-0.0212,-0.034,0.0301,-0.0914,0.540764501,8.756567426,-0.0642,-0.0845,-0.0479,4.768717215,4.426737494,0.2348,0.480289093,0.632120796,4.885197851,-1.451627088,-0.007251154,1.320490368,1.02443281,2.056042032,-0.129982669,6.631299735,-1.42490305,5.032712632,0.638490331,0.642248722,0.545765027,32.57,2,33
-0.0196,0.051983584,0.694898465,1.072388383,-0.034929931,-1.172412209,0.962854758,0.585559265,0.915041179,1.379900214,-0.0285,0.0533,-0.1115,0.95889054,-1.569976016,0.007637232,-0.0089,-0.044363966,0.901170351,0.839185089,0.674843675,0.600123993,0.201479795,0.0363,0.0455,0.243665768,0.627400768,0.813261164,-0.07917121,1.18999519,0.956418759,0.0097,0.502512563,0.742715437,-0.0538,0.696482412,0.608149111,3.099814011,-0.166094343,-1.480359113,-0.0377,-0.063234968,0.875162549,0.650195059,0.721500722,-0.0874,0.169205206,0.67638191,0.066574202,-0.208918868,-0.0678,-0.0904,-0.0974,5.165289256,-1.648531978,0.70720268,0.0241,0.47001675,-0.0288,0.022276029,-0.006,0.742942051,0.9171009,-0.0092,-0.1147,0.648576214,0.832566697,0.802680067,4.042037187,0.1936,4.173622705,-0.0317,0.782538399,0.710563714,-0.0919,0.931216931,-0.0143,0.625852449,3.350083752,0.772864322,-0.0708,0.801937567,0.46969697,0.2079,0.984841307,1.171956419,0.86769616,0.774793388,0.808013356,1.080737018,0.881051753,0.971139971,1.225359089,-2.035268612,0.715127092,0.626043406,0.2985,0.087438133,-0.0676,0.3226,0.766893986,-1.213726655,-1.402338391,0.1071,0.434903906,0.043241908,-0.0083,0.1403,0.664613927,0.211977935,0.842654424,0.654370738,-1.904559969,-0.171507064,0.82881072,0.464972102,-1.611569298,0.2019,0.512789281,0.2111,0.15,0.554509132,0.2396,0.2307,-0.0032,-0.0228,-0.0436,0.0395,-0.083,0.55439722,7.127583749,-0.0589,-0.0616,-0.0519,4.737091426,4.334633723,0.2474,0.489487516,0.654083734,4.81000481,-1.465962884,-0.018924091,1.069137562,1.032554257,1.76336422,-0.128117914,6.666666667,-1.439131195,4.952947003,0.644451333,0.606305578,0.567622951,33.5,2,34
-0.0255,0.102083772,0.877144438,0.834224599,0.090379009,-1.250045731,0.994303076,0.601974934,0.902597403,0.917350158,-0.027,-0.0131,-0.0756,0.804648589,-1.718123439,0.051156584,-0.0015,-0.051194539,0.814744079,0.555385791,0.743084857,0.466175056,0.197061803,-0.0179,0.0377,0.245776826,0.441741357,0.48714479,0.039366615,1.023909986,0.764705882,-0.0415,0.401097017,0.844180827,-0.073,0.731230716,0.605423988,3.206155819,-0.087327872,-1.596076771,-0.0826,-0.054043235,0.690221543,0.446906035,0.548523207,-0.0554,0.337673365,0.61947206,0.183276836,-0.137905874,-0.0299,-0.1033,-0.1014,6.877579092,-1.51343774,0.810078848,0.0202,0.543366472,-0.0811,0.133333333,-0.0326,0.647482014,0.615319509,-0.0556,-0.0986,0.498457319,1,0.902639698,4.578754579,0.1454,3.797949107,-0.05,0.665750916,0.495133305,-0.0501,0.681669011,-0.0679,0.579352357,3.428179637,0.897497429,-0.0778,0.4467169,0.658181818,0.2133,0.902666102,0.924248836,0.810102545,0.804676754,0.5522218,1.069249229,0.897455374,0.847163619,1.208633094,-1.976344636,0.839371593,0.444360046,0.2917,0.285854617,-0.0548,0.3119,0.700224431,-1.073175389,-1.194121683,0.0599,0.508175697,0.23814514,-0.0353,0.1585,0.670757512,0.382259768,0.686289404,0.75761462,-1.868936804,-0.104924242,0.748714433,0.375120231,-1.725479221,0.1807,0.657125457,0.2363,0.117,0.523972603,0.2633,0.2618,-0.023,-0.0485,-0.0284,0.0051,-0.0486,0.536220262,6.309148265,-0.0284,-0.0222,-0.0637,4.231908591,3.819709702,0.2184,0.655059133,0.508579272,4.688232536,-1.490292656,-0.002856599,0.738170347,0.829472085,1.377917981,-0.054019874,8.547008547,-1.345819221,5.534034311,0.683873036,0.535714286,0.604508197,25.64,3,26
